video,true_label,frame_idx,frame_width,frame_height,detected,n_detections,multiple_detections,det_conf,bbox_area_ratio,x1,y1,x2,y2,stage1_latency_ms,iou_with_prev_detected_pair,iou_with_prev_zero_missing,worker_gpu_name,ultralytics_version
F.MOV,F,2,1920,1080,True,1,False,0.8973962664604187,0.1670363786439334,628.8832397460938,241.48385620117188,1164.91064453125,887.6572265625,14.034347000006164,0.945376775790551,0.945376775790551,Tesla T4,8.4.138
F.MOV,F,3,1920,1080,True,1,False,0.9041295647621156,0.1667096946628589,620.0374145507812,239.00115966796875,1154.2833251953125,886.061279296875,13.818439000033322,0.958307846510638,0.958307846510638,Tesla T4,8.4.138
F.MOV,F,4,1920,1080,True,1,False,0.8979188799858093,0.1650533124311169,612.699951171875,240.30496215820312,1144.772705078125,883.5526123046875,14.168863999998392,0.963259261931381,0.963259261931381,Tesla T4,8.4.138
F.MOV,F,5,1920,1080,True,1,False,0.8939011693000793,0.1647004787952216,606.572021484375,238.590087890625,1137.0509033203125,882.3912353515625,14.345632999948066,0.969978689985456,0.969978689985456,Tesla T4,8.4.138
F.MOV,F,6,1920,1080,True,1,False,0.8946049809455872,0.1640840070451237,601.6038818359375,238.2508850097656,1128.978271484375,883.41796875,14.127638999980263,0.9736105348653328,0.9736105348653328,Tesla T4,8.4.138
F.MOV,F,7,1920,1080,True,1,False,0.9096713662147522,0.1624085390139216,598.4354858398438,240.5912475585937,1121.2650146484375,884.7215576171875,14.015950999919369,0.9740181234789664,0.9740181234789664,Tesla T4,8.4.138
F.MOV,F,8,1920,1080,True,1,False,0.8846774697303772,0.1636961819642844,592.9147338867188,236.43798828125,1115.04052734375,886.55029296875,14.018949000046632,0.9688780753423938,0.9688780753423938,Tesla T4,8.4.138
F.MOV,F,9,1920,1080,True,1,False,0.881138801574707,0.163212456825061,587.4652709960938,234.91680908203125,1109.4320068359375,883.3055419921875,14.052332000005665,0.9719535776921264,0.9719535776921264,Tesla T4,8.4.138
F.MOV,F,10,1920,1080,True,1,False,0.8827643990516663,0.1624112618771269,577.7818603515625,238.1583251953125,1100.64794921875,882.25439453125,13.940063000063674,0.9589889721243496,0.9589889721243496,Tesla T4,8.4.138
F.MOV,F,11,1920,1080,True,1,False,0.8872794508934021,0.161589760452248,570.2625732421875,240.5504150390625,1090.2705078125,884.9108276367188,13.908554000067852,0.9588418935992482,0.9588418935992482,Tesla T4,8.4.138
F.MOV,F,12,1920,1080,True,1,False,0.8845721483230591,0.1635967922681178,558.5238647460938,243.01303100585932,1079.9637451171875,893.5852661132812,14.003417000026277,0.9425152745441604,0.9425152745441604,Tesla T4,8.4.138
F.MOV,F,13,1920,1080,True,1,False,0.8981884121894836,0.161826947080381,551.327392578125,243.72137451171875,1067.66650390625,893.61279296875,13.949984999953813,0.9620503809494896,0.9620503809494896,Tesla T4,8.4.138
F.MOV,F,14,1920,1080,True,1,False,0.8978103995323181,0.1621605926600346,545.6519165039062,241.91354370117188,1061.952392578125,893.193603515625,14.087925999888284,0.974875204527556,0.974875204527556,Tesla T4,8.4.138
F.MOV,F,15,1920,1080,True,1,False,0.9013440608978271,0.1625700798540169,544.017578125,240.7181396484375,1060.733154296875,893.1182861328125,13.988400000016554,0.9925583047014764,0.9925583047014764,Tesla T4,8.4.138
F.MOV,F,16,1920,1080,True,1,False,0.9013505578041076,0.1630815639324579,545.5089111328125,240.18685913085932,1065.095458984375,891.0234375,13.876573999937136,0.9848181583765372,0.9848181583765372,Tesla T4,8.4.138
F.MOV,F,17,1920,1080,True,1,False,0.9032484292984008,0.1626248575049383,550.658447265625,242.35894775390625,1070.911865234375,890.5409545898438,14.0054420000979,0.975178964244536,0.975178964244536,Tesla T4,8.4.138
F.MOV,F,18,1920,1080,True,1,False,0.8836753368377686,0.1679116794040718,555.2057495117188,240.12130737304688,1085.6912841796875,896.466552734375,13.999778000084008,0.951989991540968,0.951989991540968,Tesla T4,8.4.138
F.MOV,F,19,1920,1080,True,1,False,0.8896199464797974,0.1664456126604582,568.250244140625,238.84130859375,1096.3642578125,892.3775024414062,13.895575999981702,0.9485271307773964,0.9485271307773964,Tesla T4,8.4.138
F.MOV,F,20,1920,1080,True,1,False,0.8905453681945801,0.165776407950492,580.2462158203125,240.78744506835932,1109.86474609375,889.8469848632812,13.934832000018105,0.9465592609420832,0.9465592609420832,Tesla T4,8.4.138
F.MOV,F,21,1920,1080,True,1,False,0.8970693945884705,0.1664197652729975,597.0258178710938,245.4844665527344,1128.9326171875,894.2598266601562,13.925362000009043,0.9220575641152724,0.9220575641152724,Tesla T4,8.4.138
F.MOV,F,22,1920,1080,True,1,False,0.9107276797294616,0.1681858359790769,609.400146484375,249.14987182617188,1148.975341796875,895.491943359375,13.960859000007986,0.934407085987584,0.934407085987584,Tesla T4,8.4.138
F.MOV,F,23,1920,1080,True,1,False,0.9130994081497192,0.170534875299442,626.3065795898438,251.26922607421875,1170.1490478515625,901.496337890625,13.951894999991056,0.9208516407082256,0.9208516407082256,Tesla T4,8.4.138
F.MOV,F,24,1920,1080,True,1,False,0.902671754360199,0.1702909388802153,644.0125122070312,254.29476928710932,1189.31494140625,901.8533935546876,14.031196000019008,0.9298137055752376,0.9298137055752376,Tesla T4,8.4.138
F.MOV,F,25,1920,1080,True,1,False,0.9033215641975404,0.1732038726807298,656.5358276367188,258.29278564453125,1204.10205078125,914.205322265625,14.043302000004587,0.9282082137872668,0.9282082137872668,Tesla T4,8.4.138
F.MOV,F,26,1920,1080,True,1,False,0.9085683226585388,0.1719593614068192,668.902587890625,264.3246459960937,1216.93701171875,914.9679565429688,14.141873999960808,0.9453707481547078,0.9453707481547078,Tesla T4,8.4.138
F.MOV,F,27,1920,1080,True,1,False,0.9035635590553284,0.1725395293387851,675.1942138671875,268.07159423828125,1229.0938720703125,913.9971923828124,13.94569900003262,0.9602065596828864,0.9602065596828864,Tesla T4,8.4.138
F.MOV,F,28,1920,1080,True,1,False,0.9156700372695924,0.1752745275777366,681.6315307617188,268.2571105957031,1235.6363525390625,924.2969970703124,13.97477600005459,0.9614083961664862,0.9614083961664862,Tesla T4,8.4.138
F.MOV,F,29,1920,1080,True,1,False,0.9207959771156312,0.1771917759331699,686.083251953125,272.8261413574219,1243.4002685546875,932.1005859375,13.92257600002722,0.9602032481880984,0.9602032481880984,Tesla T4,8.4.138
F.MOV,F,30,1920,1080,True,1,False,0.923060953617096,0.1767107303885563,688.1806030273438,277.1915588378906,1247.6773681640625,932.1146850585938,14.190348999932212,0.9821315774710548,0.9821315774710548,Tesla T4,8.4.138
F.MOV,F,31,1920,1080,True,1,False,0.9222052693367004,0.1770325968331159,688.6939086914062,279.8978576660156,1248.941650390625,935.1343994140624,13.887842000031014,0.988168043546675,0.988168043546675,Tesla T4,8.4.138
F.MOV,F,32,1920,1080,True,1,False,0.9201517701148988,0.1780526775879089,688.5700073242188,282.2479858398437,1249.969482421875,939.9080810546876,13.90729399997781,0.987184330755228,0.987184330755228,Tesla T4,8.4.138
F.MOV,F,33,1920,1080,True,1,False,0.9195376038551332,0.1792333714098128,684.983642578125,283.2278747558594,1249.6395263671875,941.4310913085938,14.167907999990348,0.9893083035058676,0.9893083035058676,Tesla T4,8.4.138
F.MOV,F,34,1920,1080,True,1,False,0.9177857041358948,0.1793618162606129,681.740478515625,283.9955444335937,1247.610595703125,941.257080078125,14.040054000020064,0.9893071737249696,0.9893071737249696,Tesla T4,8.4.138
F.MOV,F,35,1920,1080,True,1,False,0.9127697944641112,0.1804988058827771,676.8309936523438,283.8123779296875,1244.150390625,943.5506591796876,13.927202999980182,0.9816596458853152,0.9816596458853152,Tesla T4,8.4.138
F.MOV,F,36,1920,1080,True,1,False,0.9033752679824828,0.1769882587431412,672.8494873046875,283.8387451171875,1233.842529296875,938.0408935546876,13.885545999983153,0.9668630400114474,0.9668630400114474,Tesla T4,8.4.138
F.MOV,F,37,1920,1080,True,1,False,0.9004144668579102,0.1778617089349912,664.75341796875,285.0888366699219,1225.6988525390625,942.5753173828124,13.993194000022411,0.9630538362776075,0.9630538362776075,Tesla T4,8.4.138
F.MOV,F,38,1920,1080,True,1,False,0.9006382822990417,0.1777923265193196,652.0931396484375,284.4385986328125,1210.231689453125,944.9738159179688,13.879154999926868,0.946692402632627,0.946692402632627,Tesla T4,8.4.138
F.MOV,F,39,1920,1080,True,1,False,0.9051112532615662,0.1777985024425207,635.207763671875,284.2616271972656,1195.5416259765625,942.2318115234376,14.210828000045694,0.9410342674514528,0.9410342674514528,Tesla T4,8.4.138
F.MOV,F,40,1920,1080,True,1,False,0.9133557677268982,0.1784895705120612,615.02001953125,284.4705505371094,1174.0556640625,946.5320434570312,13.948639999966872,0.9221252019885676,0.9221252019885676,Tesla T4,8.4.138
F.MOV,F,41,1920,1080,True,1,False,0.9159526824951172,0.1757047081294338,598.4830322265625,283.4142150878906,1149.562255859375,944.5556030273438,13.937359000010474,0.9246081583245384,0.9246081583245384,Tesla T4,8.4.138
F.MOV,F,42,1920,1080,True,1,False,0.8961348533630371,0.1730972483920085,575.0623779296875,283.9129943847656,1119.5267333984375,943.15625,13.999741000020547,0.9044538114831792,0.9044538114831792,Tesla T4,8.4.138
F.MOV,F,43,1920,1080,True,1,False,0.905700385570526,0.1744729881669295,551.6923217773438,283.1526794433594,1093.93212890625,950.3615112304688,13.925863999929788,0.9033464063259616,0.9033464063259616,Tesla T4,8.4.138
F.MOV,F,44,1920,1080,True,1,False,0.917607307434082,0.1716610079886146,525.3038940429688,282.2522888183594,1064.092529296875,942.91259765625,13.940409000042564,0.8903788442749588,0.8903788442749588,Tesla T4,8.4.138
F.MOV,F,45,1920,1080,True,1,False,0.9127150774002076,0.1704409631966925,506.2166748046875,281.9423217773437,1040.919677734375,942.9193115234376,14.003809999962868,0.923823820851034,0.923823820851034,Tesla T4,8.4.138
F.MOV,F,46,1920,1080,True,1,False,0.904997169971466,0.1679853193226234,494.7158203125,282.3344421386719,1020.3795776367188,944.9906616210938,13.904006000075242,0.9379632819190292,0.9379632819190292,Tesla T4,8.4.138
F.MOV,F,47,1920,1080,True,1,False,0.9024027585983276,0.1684543615669692,482.30181884765625,286.0234069824219,1011.125244140625,946.5595092773438,13.890381000010166,0.9522938636680448,0.9522938636680448,Tesla T4,8.4.138
F.MOV,F,48,1920,1080,True,1,False,0.902745485305786,0.1683443964162223,479.6100769042969,286.9105224609375,1007.5872802734376,948.0734252929688,13.885469999991074,0.984716861000328,0.984716861000328,Tesla T4,8.4.138
F.MOV,F,49,1920,1080,True,1,False,0.9016149044036864,0.1679391504507922,481.0837097167969,288.8392028808594,1007.9942626953124,949.7457275390624,13.944353999931993,0.9910366520840662,0.9910366520840662,Tesla T4,8.4.138
F.MOV,F,50,1920,1080,True,1,False,0.9016136527061462,0.1662785843216503,487.1310424804688,290.14471435546875,1013.1183471679688,945.6648559570312,13.98708900001111,0.971099825043696,0.971099825043696,Tesla T4,8.4.138
F.MOV,F,51,1920,1080,True,1,False,0.9093555808067322,0.1665780247338504,498.0860595703125,287.211181640625,1020.817138671875,948.0025634765624,14.053806999982044,0.9575056786491816,0.9575056786491816,Tesla T4,8.4.138
F.MOV,F,52,1920,1080,True,1,False,0.911918044090271,0.1671910737336324,504.6173400878906,288.0680236816406,1034.2322998046875,942.6707763671876,13.895041000068886,0.9540031454067336,0.9540031454067336,Tesla T4,8.4.138
F.MOV,F,53,1920,1080,True,1,False,0.9178379774093628,0.1709104305584009,514.052490234375,284.67755126953125,1052.162109375,943.2791748046876,14.177431000007346,0.9443529219612752,0.9443529219612752,Tesla T4,8.4.138
F.MOV,F,54,1920,1080,True,1,False,0.9169130921363832,0.1706102910189117,529.1636352539062,285.0113525390625,1066.609130859375,943.268798828125,13.967551999940042,0.946024833192054,0.946024833192054,Tesla T4,8.4.138
F.MOV,F,55,1920,1080,True,1,False,0.9120476841926576,0.1725861829963159,546.6403198242188,285.462158203125,1090.050048828125,944.03466796875,14.35136500003864,0.925396794445609,0.925396794445609,Tesla T4,8.4.138
F.MOV,F,56,1920,1080,True,1,False,0.9011669158935548,0.1732767003651086,564.0050659179688,285.4468688964844,1108.70068359375,945.0933837890624,13.991794999924425,0.934445754198793,0.934445754198793,Tesla T4,8.4.138
F.MOV,F,57,1920,1080,True,1,False,0.8998588919639587,0.1737679943329324,579.7120971679688,286.4014892578125,1129.5443115234375,941.7383422851562,13.96612799999275,0.9294830189042572,0.9294830189042572,Tesla T4,8.4.138
F.MOV,F,58,1920,1080,True,1,False,0.9162676334381104,0.1762449131660284,596.3767700195312,287.86212158203125,1151.6063232421875,946.0789794921876,13.953041000036135,0.9243410726732836,0.9243410726732836,Tesla T4,8.4.138
F.MOV,F,59,1920,1080,True,1,False,0.909826636314392,0.1781851009774389,610.4562377929688,290.5287780761719,1175.432861328125,944.5109252929688,14.098304999947686,0.9287716973107536,0.9287716973107536,Tesla T4,8.4.138
F.MOV,F,60,1920,1080,True,1,False,0.9059396386146544,0.1810135903922653,629.16357421875,292.8132629394531,1196.6129150390625,954.2816162109376,13.921786000082648,0.9155687481904756,0.9155687481904756,Tesla T4,8.4.138
F.MOV,F,61,1920,1080,True,1,False,0.9157587885856628,0.1797923858808105,645.2977905273438,294.85748291015625,1211.06982421875,953.81103515625,14.007023999965895,0.943916635323684,0.943916635323684,Tesla T4,8.4.138
F.MOV,F,62,1920,1080,True,1,False,0.9060709476470948,0.1807942566371315,658.5511474609375,296.703369140625,1227.4622802734375,955.6726684570312,14.02731300004234,0.943886529346478,0.943886529346478,Tesla T4,8.4.138
F.MOV,F,63,1920,1080,True,1,False,0.9081672430038452,0.180965507784632,668.090087890625,296.8684387207031,1237.134765625,956.30712890625,13.879324000072302,0.9656432306653502,0.9656432306653502,Tesla T4,8.4.138
F.MOV,F,64,1920,1080,True,1,False,0.8982085585594177,0.1806420709559012,674.023193359375,297.3517150878906,1246.2869873046875,951.908935546875,14.217351999946004,0.9668136607950726,0.9668136607950726,Tesla T4,8.4.138
F.MOV,F,65,1920,1080,True,1,False,0.9096500277519226,0.1823423669201373,676.8722534179688,298.268310546875,1250.6591796875,957.232666015625,13.99263799999062,0.978187907052147,0.978187907052147,Tesla T4,8.4.138
F.MOV,F,66,1920,1080,True,1,False,0.9060985445976256,0.1824838286915536,677.0319213867188,298.4912109375,1251.522705078125,957.1588134765624,13.889391000020623,0.9977705956234104,0.9977705956234104,Tesla T4,8.4.138
F.MOV,F,67,1920,1080,True,1,False,0.908470630645752,0.1828166438322606,673.7692260742188,296.8435363769531,1248.7467041015625,956.1538696289062,14.013789999921755,0.9855930461932304,0.9855930461932304,Tesla T4,8.4.138
F.MOV,F,68,1920,1080,True,1,False,0.907667338848114,0.1830905958083113,666.239501953125,295.3060913085937,1241.61669921875,955.1456909179688,13.91754700000547,0.9711250850697916,0.9711250850697916,Tesla T4,8.4.138
F.MOV,F,69,1920,1080,True,1,False,0.9059611558914183,0.1860247798992287,652.1634521484375,291.6896667480469,1230.91015625,958.2005615234376,13.968750000003638,0.9485406344167994,0.9485406344167994,Tesla T4,8.4.138
F.MOV,F,70,1920,1080,True,1,False,0.915191113948822,0.1859050756009916,638.2313232421875,286.249267578125,1214.6312255859375,955.043212890625,13.950483999906282,0.9371952118044172,0.9371952118044172,Tesla T4,8.4.138
F.MOV,F,71,1920,1080,True,1,False,0.9138616323471068,0.1865216719345362,623.2918701171875,283.56573486328125,1199.2528076171875,955.0892944335938,14.123985999958675,0.944973652194532,0.944973652194532,Tesla T4,8.4.138
F.MOV,F,72,1920,1080,True,1,False,0.9164709448814392,0.1841823837530763,607.7510375976562,282.1339416503906,1180.6552734375,948.7734375,14.9477710000383,0.9317289326248585,0.9317289326248585,Tesla T4,8.4.138
F.MOV,F,73,1920,1080,True,1,False,0.9195839166641236,0.1810625771861426,595.5697631835938,278.318115234375,1159.007080078125,944.6768188476562,14.119821000008416,0.9313756804639546,0.9313756804639546,Tesla T4,8.4.138
F.MOV,F,74,1920,1080,True,1,False,0.9085888266563416,0.1811835515871751,580.1162109375,274.57781982421875,1143.1124267578125,941.9041748046876,13.98180199998933,0.9369018437451831,0.9369018437451831,Tesla T4,8.4.138
F.MOV,F,75,1920,1080,True,1,False,0.907435417175293,0.1786951896805552,570.4276733398438,272.41900634765625,1127.6524658203125,937.397216796875,13.903040000059264,0.9467575666529788,0.9467575666529788,Tesla T4,8.4.138
F.MOV,F,76,1920,1080,True,1,False,0.9039252400398254,0.1796493059828091,557.4834594726562,270.0172119140625,1113.966552734375,939.43701171875,16.138824999984536,0.9471200746904856,0.9471200746904856,Tesla T4,8.4.138
F.MOV,F,77,1920,1080,True,1,False,0.9109686017036438,0.1797254051374168,545.8681640625,267.22833251953125,1103.4503173828125,935.6116333007812,15.36243399993964,0.9517703558761738,0.9517703558761738,Tesla T4,8.4.138
F.MOV,F,78,1920,1080,True,1,False,0.9146281480789183,0.1802706649542179,533.0828247070312,267.6797790527344,1092.314697265625,936.1131591796876,13.897906000011062,0.95672395720267,0.95672395720267,Tesla T4,8.4.138
F.MOV,F,79,1920,1080,True,1,False,0.9198314547538756,0.1797160399245169,523.4508056640625,265.3929138183594,1080.537841796875,934.3353881835938,13.875822000045446,0.956643980313278,0.956643980313278,Tesla T4,8.4.138
F.MOV,F,80,1920,1080,True,1,False,0.9236716628074646,0.1771090246076714,513.8566284179688,266.2248229980469,1063.96728515625,933.82373046875,13.91675899992606,0.9519447381015744,0.9519447381015744,Tesla T4,8.4.138
F.MOV,F,81,1920,1080,True,1,False,0.91772723197937,0.1778566308274107,504.8523559570313,262.5284118652344,1054.1436767578125,933.9453735351562,13.954939999962336,0.9609265005834328,0.9609265005834328,Tesla T4,8.4.138
F.MOV,F,82,1920,1080,True,1,False,0.9155837893486024,0.1761687393580157,500.2528381347656,262.5632629394531,1041.45751953125,937.54541015625,14.252242999987176,0.9636935676203858,0.9636935676203858,Tesla T4,8.4.138
F.MOV,F,83,1920,1080,True,1,False,0.9103323817253112,0.177094483278461,489.1553649902344,260.9672241210937,1032.59228515625,936.7091674804688,13.89243500000248,0.9604506437968654,0.9604506437968654,Tesla T4,8.4.138
F.MOV,F,84,1920,1080,True,1,False,0.9107041358947754,0.1763697827815243,481.1611633300781,262.3634033203125,1020.6260986328124,940.2951049804688,13.946024999995643,0.9568722671788578,0.9568722671788578,Tesla T4,8.4.138
F.MOV,F,85,1920,1080,True,1,False,0.9104755520820618,0.1737266841480375,475.4220886230469,263.2629089355469,1013.1092529296876,933.242919921875,14.16541900005086,0.9643612244948188,0.9643612244948188,Tesla T4,8.4.138
F.MOV,F,86,1920,1080,True,1,False,0.9080432653427124,0.1737349910616799,468.0368041992188,264.0971984863281,1007.527099609375,931.869873046875,14.111964999983684,0.9730368846665882,0.9730368846665882,Tesla T4,8.4.138
F.MOV,F,87,1920,1080,True,1,False,0.907720983028412,0.1729045757921806,463.5099792480469,264.3629150390625,999.1749267578124,933.6897583007812,13.970845000017109,0.973328950313759,0.973328950313759,Tesla T4,8.4.138
F.MOV,F,88,1920,1080,True,1,False,0.9070676565170288,0.1737558528678791,462.7898254394531,263.5822448730469,999.7564086914062,934.573974609375,14.3768689999888,0.9951007286278536,0.9951007286278536,Tesla T4,8.4.138
F.MOV,F,89,1920,1080,True,1,False,0.9059965014457704,0.1730602259862401,463.55767822265625,267.1158142089844,1004.6575927734376,930.3162231445312,14.307557999927669,0.9781505342205296,0.9781505342205296,Tesla T4,8.4.138
F.MOV,F,90,1920,1080,True,1,False,0.9067819118499756,0.1744906377693351,469.7578125,265.31353759765625,1009.8744506835938,935.212890625,14.091149000023506,0.9694209542896656,0.9694209542896656,Tesla T4,8.4.138
F.MOV,F,91,1920,1080,True,1,False,0.908434510231018,0.175958909205323,476.2359924316406,262.0057678222656,1018.0887451171876,935.3776245117188,13.94891600000392,0.9682453770118036,0.9682453770118036,Tesla T4,8.4.138
F.MOV,F,92,1920,1080,True,1,False,0.9074783325195312,0.1789181459711629,485.562744140625,257.65924072265625,1032.098388671875,936.489013671875,13.954080999951657,0.9504432574168824,0.9504432574168824,Tesla T4,8.4.138
F.MOV,F,93,1920,1080,True,1,False,0.914550483226776,0.1764309462254774,499.55511474609375,257.3130798339844,1042.416259765625,931.2371826171876,14.34808500005147,0.9486091248294336,0.9486091248294336,Tesla T4,8.4.138
F.MOV,F,94,1920,1080,True,1,False,0.9203643202781676,0.1774419820567965,507.8011779785156,256.0172424316406,1058.541748046875,924.106201171875,14.188936999971702,0.9447790763651426,0.9447790763651426,Tesla T4,8.4.138
F.MOV,F,95,1920,1080,True,1,False,0.9199841022491456,0.1802019541631199,520.9887084960938,256.7015075683594,1078.0029296875,927.5403442382812,14.084490999948684,0.9371034752095868,0.9371034752095868,Tesla T4,8.4.138
F.MOV,F,96,1920,1080,True,1,False,0.9119138717651368,0.1793147713628369,537.6931762695312,257.65594482421875,1092.9891357421875,927.2576293945312,13.934859999949367,0.9429003107565456,0.9429003107565456,Tesla T4,8.4.138
F.MOV,F,97,1920,1080,True,1,False,0.90818452835083,0.1795896799887554,556.2293701171875,259.3158874511719,1111.683349609375,929.7533569335938,14.124552999987827,0.9295417075999628,0.9295417075999628,Tesla T4,8.4.138
F.MOV,F,98,1920,1080,True,1,False,0.9053075909614564,0.1790535142730314,573.5736694335938,263.8667907714844,1130.2620849609375,930.8204345703124,14.0009579999969,0.9298257825214876,0.9298257825214876,Tesla T4,8.4.138
F.MOV,F,99,1920,1080,True,1,False,0.9131253957748412,0.1815493036913836,587.8811645507812,260.6962280273437,1147.64111328125,933.2356567382812,13.95088999993277,0.9371503941466024,0.9371503941466024,Tesla T4,8.4.138
F.MOV,F,100,1920,1080,True,1,False,0.9170351028442384,0.1802321733831949,601.1624755859375,264.37554931640625,1158.8046875,934.5712890625,14.07822099997702,0.95020553933501,0.95020553933501,Tesla T4,8.4.138
F.MOV,F,101,1920,1080,True,1,False,0.920676052570343,0.1799410102166708,612.4190063476562,268.9395446777344,1177.285400390625,929.4951782226562,13.983004000010624,0.9351737831092938,0.9351737831092938,Tesla T4,8.4.138
F.MOV,F,102,1920,1080,True,1,False,0.9200760126113892,0.1822735956346734,624.6386108398438,268.5921325683594,1191.68115234375,935.1427001953124,14.036948000011762,0.945651698149102,0.945651698149102,Tesla T4,8.4.138
F.MOV,F,103,1920,1080,True,1,False,0.9180750846862792,0.1825660685469618,633.9022216796875,270.9283142089844,1201.4892578125,937.907958984375,13.923119000082806,0.9596889541264446,0.9596889541264446,Tesla T4,8.4.138
F.MOV,F,104,1920,1080,True,1,False,0.9183388948440552,0.1826916004279606,643.0888671875,275.1106262207031,1211.790283203125,941.2410278320312,13.939418999939337,0.955625928822182,0.955625928822182,Tesla T4,8.4.138
F.MOV,F,105,1920,1080,True,1,False,0.90970379114151,0.183900167165061,649.4343872070312,276.7362670898437,1223.767822265625,940.6979370117188,14.065454000046884,0.9653573017054424,0.9653573017054424,Tesla T4,8.4.138
F.MOV,F,106,1920,1080,True,1,False,0.8978702425956726,0.1824241193776321,659.0443725585938,277.1380310058594,1231.2608642578125,938.2071533203124,13.92793700006223,0.9664303756679502,0.9664303756679502,Tesla T4,8.4.138
F.MOV,F,107,1920,1080,True,1,False,0.9068080186843872,0.1820983042029924,663.7025146484375,278.6593322753906,1235.31494140625,939.2451171875,13.86657299997296,0.9811031151294088,0.9811031151294088,Tesla T4,8.4.138
F.MOV,F,108,1920,1080,True,1,False,0.9034655690193176,0.1820566058221232,664.1497802734375,278.9783020019531,1235.78564453125,939.3857421875,13.80728200001613,0.9977014811205194,0.9977014811205194,Tesla T4,8.4.138
F.MOV,F,109,1920,1080,True,1,False,0.904043972492218,0.1832204930638338,660.2993774414062,279.0830383300781,1232.654541015625,942.877197265625,13.89756599996872,0.9825465980075476,0.9825465980075476,Tesla T4,8.4.138
F.MOV,F,110,1920,1080,True,1,False,0.9103021025657654,0.1846025612687851,648.9132080078125,278.54754638671875,1223.87890625,944.312255859375,13.947527000027549,0.9626462980037226,0.9626462980037226,Tesla T4,8.4.138
F.MOV,F,111,1920,1080,True,1,False,0.9133434891700744,0.1826776182103074,637.77685546875,275.580322265625,1209.75146484375,937.8480224609376,13.850504000060935,0.9436739140173436,0.9436739140173436,Tesla T4,8.4.138
F.MOV,F,112,1920,1080,True,1,False,0.9147124290466307,0.1839390902488958,620.76611328125,269.55010986328125,1194.781982421875,934.0197143554688,14.004621999902156,0.932120121772073,0.932120121772073,Tesla T4,8.4.138
F.MOV,F,113,1920,1080,True,1,False,0.922429382801056,0.1822265322711313,604.1742553710938,269.1974182128906,1171.125,935.6837768554688,13.932056000044213,0.9291447029682898,0.9291447029682898,Tesla T4,8.4.138
F.MOV,F,114,1920,1080,True,1,False,0.911713719367981,0.1824406237691032,584.5153198242188,262.91015625,1148.736328125,933.4078369140624,14.0431139999464,0.9169361192772332,0.9169361192772332,Tesla T4,8.4.138
F.MOV,F,115,1920,1080,True,1,False,0.9067540168762208,0.1766547115758213,565.7213745117188,264.8264465332031,1117.548095703125,928.64208984375,13.948551999988013,0.9054489403020372,0.9054489403020372,Tesla T4,8.4.138
F.MOV,F,116,1920,1080,True,1,False,0.910130262374878,0.1792439550145148,541.1304321289062,257.6971130371094,1095.434326171875,928.2322998046876,14.14707100002488,0.909042318480468,0.909042318480468,Tesla T4,8.4.138
F.MOV,F,117,1920,1080,True,1,False,0.922919988632202,0.1738893611864316,518.7425537109375,257.947265625,1064.827392578125,918.2420654296876,13.868947999981174,0.8947674178802411,0.8947674178802411,Tesla T4,8.4.138
F.MOV,F,118,1920,1080,True,1,False,0.911268949508667,0.1730555624901036,503.4819946289063,256.0863647460937,1041.759765625,922.7459106445312,14.100137000014,0.9231876988152032,0.9231876988152032,Tesla T4,8.4.138
F.MOV,F,119,1920,1080,True,1,False,0.905522346496582,0.170368567280481,485.5398559570313,257.0452880859375,1021.3270263671876,916.4046020507812,14.09955900010118,0.921138131519946,0.921138131519946,Tesla T4,8.4.138
F.MOV,F,120,1920,1080,True,1,False,0.9045902490615844,0.1705735579881649,474.7278442382813,260.2832336425781,1007.9126586914062,923.657958984375,14.146335999953408,0.9409789853598198,0.9409789853598198,Tesla T4,8.4.138
F.MOV,F,121,1920,1080,True,1,False,0.9067850708961488,0.1699359084361882,463.75140380859375,258.3135681152344,995.1683349609376,921.4070434570312,14.110257999959686,0.9504724023092744,0.9504724023092744,Tesla T4,8.4.138
F.MOV,F,122,1920,1080,True,1,False,0.9073334336280824,0.1681306456529107,456.9386901855469,261.3275451660156,988.14208984375,917.6405639648438,13.938821000010648,0.9644502593308372,0.9644502593308372,Tesla T4,8.4.138
F.MOV,F,123,1920,1080,True,1,False,0.9093902707099916,0.1687845378234568,453.6139526367188,260.5848388671875,983.5984497070312,920.9656982421876,14.032186999997975,0.9792618775239196,0.9792618775239196,Tesla T4,8.4.138
F.MOV,F,124,1920,1080,True,1,False,0.911815345287323,0.1683168217302564,452.1372985839844,260.8734741210937,978.8175659179688,923.555908203125,15.118741000037517,0.9839703465157356,0.9839703465157356,Tesla T4,8.4.138
F.MOV,F,125,1920,1080,True,1,False,0.9118186831474304,0.1679764811028117,452.77587890625,261.6269226074219,978.3869018554688,924.3147583007812,13.920385000005808,0.9956973052399284,0.9956973052399284,Tesla T4,8.4.138
F.MOV,F,126,1920,1080,True,1,False,0.9077054262161256,0.1671885243913003,455.7537231445313,262.1767272949219,983.0616455078124,919.6334228515624,13.860904000011942,0.9778570769208031,0.9778570769208031,Tesla T4,8.4.138
F.MOV,F,127,1920,1080,True,1,False,0.909491240978241,0.1655651993599181,459.9544372558594,263.2671813964844,988.5375366210938,912.7695922851562,13.922185999945214,0.9700794489949226,0.9700794489949226,Tesla T4,8.4.138
